注文ID,地域,配送会社,距離,荷物重量,天気,交通量,発送準備時間,過去遅延回数,注文金額,当日配送件数,ドライバー経験年数,再配達回数,時期,配送先種別,配達希望時間帯,配送状態
ORD-25110,沖縄,佐川急便,627.0,2.2,晴れ,33.0,1.1,2.0,6785.0,114.0,1.8,0.0,繁忙期,会社,午前,遅延注意
ORD-15619,北海道,佐川急便,302.0,2.0,晴れ,53.0,,1.0,3758.0,117.0,2.4,,通常期,会社,午前,通常
ORD-14853,愛知,佐川急便,262.0,2.1,晴れ,68.0,2.1,0.0,2265.0,137.0,3.0,0.0,繁忙期,会社,午後,通常
ORD-06561,沖縄,ヤマト運輸,337.0,2.6,晴れ,41.0,2.9,0.0,6182.0,102.0,0.3,0.0,通常期,会社,午前,通常
ORD-17804,愛知,ヤマト運輸,468.0,1.1,晴れ,55.0,2.5,0.0,3074.0,131.0,0.6,0.0,繁忙期,住宅,夜間,遅延注意
ORD-02364,福岡,ヤマト運輸,269.0,5.0,雪,81.0,3.1,0.0,15065.0,139.0,0.4,1.0,通常期,会社,午前,遅延注意
ORD-07390,仙台,佐川急便,326.0,2.9,晴れ,71.0,7.3,2.0,8883.0,124.0,4.6,0.0,通常期,住宅,午後,遅延注意
ORD-08030,北海道,佐川急便,202.0,0.9,雨,91.0,2.1,0.0,3625.0,95.0,4.1,0.0,通常期,会社,午後,遅延注意
ORD-18084,福岡,日本郵便,390.0,5.2,晴れ,85.0,1.6,0.0,3791.0,39.0,1.4,0.0,通常期,会社,午前,通常
ORD-04879,大阪,ヤマト運輸,343.0,12.6,晴れ,,2.4,0.0,2773.0,113.0,0.3,1.0,通常期,会社,午後,通常
ORD-24749,大阪,日本郵便,188.0,5.4,雪,,1.0,0.0,,108.0,0.9,1.0,繁忙期,住宅,夜間,遅延危険
ORD-03454,北海道,佐川急便,194.0,1.9,雨,61.0,1.5,1.0,10166.0,84.0,3.0,0.0,通常期,住宅,午後,通常
ORD-08129,愛知,日本郵便,425.0,6.3,雪,42.0,2.8,1.0,1218.0,87.0,5.7,0.0,通常期,住宅,午後,通常
ORD-00975,東京,佐川急便,332.0,6.8,雨,,1.4,0.0,2564.0,49.0,5.3,0.0,通常期,住宅,午前,通常
ORD-11565,北海道,ヤマト運輸,510.0,2.2,晴れ,0.0,3.8,0.0,3177.0,54.0,9.4,0.0,繁忙期,会社,午後,通常
ORD-19838,北海道,佐川急便,561.0,2.9,晴れ,,5.0,0.0,1828.0,114.0,11.8,2.0,通常期,住宅,午後,遅延注意
ORD-07981,広島,佐川急便,84.0,2.7,晴れ,0.0,2.5,0.0,2945.0,40.0,3.2,2.0,通常期,住宅,午後,通常
ORD-16715,大阪,ヤマト運輸,253.0,1.0,晴れ,61.0,1.5,4.0,2762.0,,4.7,0.0,繁忙期,住宅,午前,通常
ORD-25823,沖縄,佐川急便,573.0,3.0,雨,43.0,3.1,1.0,18432.0,96.0,10.1,0.0,繁忙期,住宅,午後,通常
ORD-14486,愛知,日本郵便,541.0,10.5,雨,74.0,0.6,0.0,3177.0,87.0,5.2,2.0,通常期,住宅,午後,通常
ORD-28727,北海道,佐川急便,317.0,4.0,雨,33.0,1.2,0.0,6810.0,152.0,10.2,0.0,通常期,住宅,夜間,通常
ORD-02181,東京,日本郵便,395.0,2.8,晴れ,54.0,3.0,0.0,4899.0,117.0,30.0,0.0,通常期,住宅,午後,通常
ORD-08746,名古屋,日本郵便,255.0,5.2,雨,20.0,1.1,,5638.0,111.0,2.2,0.0,通常期,住宅,午前,通常
ORD-14939,沖縄,日本郵便,,3.4,雨,75.0,4.2,3.0,11423.0,111.0,6.9,0.0,繁忙期,住宅,午後,遅延注意
ORD-26381,福岡,日本郵便,305.0,2.4,晴れ,42.0,2.1,0.0,10102.0,128.0,,0.0,通常期,住宅,午後,通常
ORD-09134,北海道,佐川急便,405.0,3.3,晴れ,100.0,2.2,2.0,3609.0,84.0,2.3,0.0,通常期,住宅,午後,通常
ORD-24601,大阪,ヤマト運輸,,2.9,晴れ,51.0,1.1,1.0,9492.0,,1.9,0.0,通常期,住宅,午後,通常
ORD-02925,沖縄,ヤマト運輸,190.0,2.5,雪,22.0,7.8,0.0,1712.0,100.0,,1.0,通常期,会社,午前,遅延注意
ORD-04351,大阪,佐川急便,398.0,9.1,雪,30.0,1.5,1.0,2300.0,88.0,8.8,0.0,通常期,住宅,午後,通常
ORD-07187,宮城,佐川急便,308.0,2.9,雨,100.0,4.7,0.0,2518.0,110.0,4.9,1.0,通常期,住宅,午前,遅延注意
ORD-15207,仙台,佐川急便,359.0,2.0,雪,76.0,3.9,0.0,2834.0,88.0,7.3,,通常期,会社,午前,遅延注意
ORD-22317,沖縄,佐川急便,616.0,5.8,雨,41.0,2.2,0.0,5147.0,102.0,4.0,1.0,通常期,住宅,午後,通常
ORD-26054,愛知,ヤマト運輸,228.0,2.6,雨,32.0,3.7,0.0,2991.0,153.0,10.5,0.0,通常期,会社,夜間,通常
ORD-00417,北海道,ヤマト運輸,439.0,3.2,雨,46.0,1.9,2.0,4435.0,170.0,10.1,,通常期,住宅,午後,遅延注意
ORD-17586,福岡,日本郵便,428.0,2.3,晴れ,83.0,2.3,2.0,3748.0,97.0,2.3,0.0,通常期,住宅,午後,通常
ORD-14184,北海道,佐川急便,303.0,2.4,晴れ,96.0,4.8,0.0,7323.0,,2.2,0.0,通常期,住宅,午前,遅延注意
ORD-00195,東京,ヤマト運輸,682.0,1.6,雨,87.0,6.2,2.0,19301.0,159.0,,0.0,通常期,住宅,午後,遅延危険
ORD-10660,広島,ヤマト運輸,266.0,1.7,雨,50.0,3.1,0.0,4113.0,154.0,2.7,0.0,通常期,住宅,午前,通常
ORD-20711,沖縄,日本郵便,317.0,1.6,晴れ,29.0,1.3,1.0,2389.0,149.0,2.8,0.0,通常期,会社,午後,通常
ORD-05363,宮城,佐川急便,266.0,4.2,雪,5.0,2.2,4.0,957.0,135.0,3.3,0.0,通常期,住宅,午前,通常
ORD-25528,宮城,佐川急便,499.0,3.2,晴れ,34.0,2.3,0.0,6281.0,144.0,10.5,0.0,繁忙期,住宅,午後,通常
ORD-03891,広島,佐川急便,390.0,4.1,晴れ,11.0,2.6,1.0,,77.0,,0.0,繁忙期,住宅,午前,通常
ORD-22609,北海道,日本郵便,472.0,1.8,晴れ,53.0,1.3,3.0,2804.0,115.0,4.1,0.0,通常期,住宅,午後,通常
ORD-21083,名古屋,ヤマト運輸,519.0,1.1,雨,49.0,2.2,3.0,3801.0,19.0,8.1,0.0,通常期,住宅,午後,通常
ORD-24982,名古屋,日本郵便,411.0,3.7,晴れ,45.0,1.3,0.0,4906.0,139.0,3.9,1.0,通常期,住宅,午後,通常
ORD-16364,広島,佐川急便,525.0,1.6,雨,41.0,7.2,1.0,1925.0,115.0,2.6,0.0,通常期,住宅,午後,通常
ORD-29443,大阪,日本郵便,481.0,,晴れ,56.0,4.1,1.0,1410.0,150.0,,1.0,繁忙期,会社,夜間,遅延注意
ORD-02077,大阪,日本郵便,39.0,1.6,晴れ,58.0,1.3,1.0,9899.0,86.0,2.5,0.0,通常期,住宅,午後,通常
ORD-03480,沖縄,佐川急便,544.0,4.4,晴れ,48.0,2.3,1.0,2834.0,175.0,,0.0,通常期,会社,午前,通常
ORD-20641,沖縄,ヤマト運輸,413.0,1.5,雨,38.0,2.4,0.0,2795.0,95.0,8.5,0.0,通常期,住宅,午前,通常
ORD-09050,宮城,ヤマト運輸,702.0,2.6,雨,52.0,2.7,,,74.0,8.3,1.0,通常期,住宅,夜間,遅延注意
ORD-16090,北海道,佐川急便,340.0,4.5,晴れ,48.0,1.7,1.0,3110.0,150.0,5.7,0.0,通常期,住宅,午前,通常
ORD-16908,北海道,ヤマト運輸,573.0,2.6,晴れ,25.0,2.4,1.0,3841.0,,6.1,0.0,繁忙期,会社,午後,通常
ORD-28035,宮城,ヤマト運輸,200.0,0.7,晴れ,13.0,1.5,0.0,3014.0,125.0,8.3,0.0,通常期,住宅,午前,通常
ORD-20266,北海道,日本郵便,470.0,2.1,雪,13.0,3.5,0.0,3442.0,115.0,5.9,1.0,通常期,住宅,午前,遅延注意
ORD-23457,東京,佐川急便,330.0,9.6,雨,53.0,2.8,1.0,1805.0,46.0,1.3,1.0,通常期,住宅,午前,通常
ORD-27755,福岡,ヤマト運輸,407.0,0.8,晴れ,0.0,9.7,0.0,1773.0,154.0,8.8,0.0,通常期,住宅,午前,通常
ORD-24718,広島,佐川急便,522.0,1.0,晴れ,75.0,7.5,0.0,19141.0,,2.4,0.0,通常期,住宅,午後,通常
ORD-24292,名古屋,日本郵便,104.0,3.3,雨,39.0,,0.0,2574.0,91.0,13.1,1.0,通常期,住宅,午後,通常
ORD-23680,宮城,日本郵便,164.0,3.3,雨,51.0,2.8,2.0,3965.0,92.0,6.4,2.0,繁忙期,住宅,午後,遅延注意
ORD-08978,沖縄,ヤマト運輸,291.0,3.4,雪,48.0,2.9,3.0,3216.0,174.0,10.3,0.0,繁忙期,住宅,午後,遅延危険
ORD-28408,北海道,日本郵便,380.0,3.3,晴れ,14.0,2.5,2.0,2375.0,133.0,17.6,0.0,繁忙期,住宅,午前,通常
ORD-08677,福岡,佐川急便,530.0,2.0,晴れ,52.0,3.0,2.0,1547.0,135.0,12.9,,通常期,住宅,午後,通常
ORD-08448,北海道,ヤマト運輸,744.0,0.9,雨,35.0,5.7,1.0,13889.0,142.0,5.6,0.0,通常期,住宅,午後,通常
ORD-14375,広島,日本郵便,488.0,2.7,晴れ,41.0,1.8,1.0,19917.0,125.0,2.9,0.0,通常期,住宅,午後,通常
ORD-13483,北海道,佐川急便,604.0,3.8,雪,64.0,4.5,0.0,5090.0,104.0,0.1,0.0,繁忙期,住宅,午後,遅延注意
ORD-06425,北海道,佐川急便,510.0,4.7,雪,2.0,3.3,2.0,1729.0,85.0,99.0,0.0,繁忙期,会社,午後,通常
ORD-28468,広島,日本郵便,200.0,2.3,晴れ,64.0,2.9,,10066.0,154.0,5.3,0.0,繁忙期,会社,午後,通常
ORD-06246,愛知,佐川急便,185.0,0.9,雨,33.0,7.0,0.0,6656.0,95.0,1.0,0.0,繁忙期,住宅,午前,遅延注意
ORD-06308,大阪,ヤマト運輸,40.0,,晴れ,52.0,2.8,6.0,5868.0,159.0,3.3,0.0,通常期,住宅,午前,遅延注意
ORD-25700,北海道,日本郵便,163.0,1.3,雨,55.0,2.4,6.0,11928.0,137.0,2.3,0.0,通常期,住宅,夜間,遅延危険
ORD-10225,沖縄,佐川急便,595.0,5.0,晴れ,2.0,2.3,3.0,3431.0,174.0,4.9,0.0,通常期,住宅,午後,遅延注意
ORD-24305,東京,日本郵便,329.0,5.5,雨,68.0,1.4,1.0,3900.0,131.0,4.6,3.0,通常期,住宅,午後,遅延注意
ORD-10017,愛知,佐川急便,154.0,3.9,晴れ,75.0,1.4,0.0,1868.0,112.0,3.4,1.0,繁忙期,住宅,夜間,遅延注意
ORD-24066,東京,佐川急便,164.0,7.1,晴れ,57.0,4.3,0.0,3705.0,49.0,28.3,0.0,通常期,会社,午後,通常
ORD-26836,沖縄,佐川急便,290.0,5.6,晴れ,40.0,2.5,0.0,3242.0,138.0,,0.0,通常期,住宅,夜間,通常
ORD-01203,広島,日本郵便,377.0,1.1,晴れ,100.0,3.7,,10618.0,158.0,7.0,0.0,通常期,住宅,夜間,遅延注意
ORD-05005,大阪,日本郵便,321.0,5.4,晴れ,40.0,2.5,0.0,17864.0,63.0,9.1,0.0,通常期,会社,午前,通常
ORD-22555,大阪,佐川急便,252.0,7.3,晴れ,21.0,3.5,0.0,563.0,128.0,2.5,0.0,繁忙期,住宅,午後,通常
ORD-17829,北海道,ヤマト運輸,200.0,4.9,晴れ,19.0,2.4,0.0,2114.0,100.0,4.7,1.0,繁忙期,住宅,夜間,遅延注意
ORD-12207,仙台,佐川急便,578.0,0.6,雨,35.0,2.0,2.0,1870.0,96.0,4.4,0.0,通常期,住宅,午前,通常
ORD-20341,愛知,佐川急便,546.0,6.9,雨,23.0,4.6,2.0,2127.0,95.0,5.8,0.0,通常期,住宅,午後,通常
ORD-01160,大阪,ヤマト運輸,374.0,2.6,晴れ,,2.5,,500.0,44.0,8.8,0.0,通常期,住宅,夜間,通常
ORD-23192,北海道,日本郵便,491.0,3.4,雨,49.0,2.8,0.0,4300.0,92.0,5.7,0.0,繁忙期,住宅,午後,遅延注意
ORD-21459,東京,ヤマト運輸,311.0,2.7,雨,51.0,1.8,0.0,1609.0,79.0,0.2,0.0,通常期,住宅,午前,通常
ORD-04621,宮城,佐川急便,354.0,2.3,晴れ,39.0,3.4,0.0,2870.0,105.0,23.6,,通常期,住宅,夜間,通常
ORD-20292,宮城,日本郵便,257.0,2.6,雨,62.0,4.3,0.0,889.0,149.0,2.7,,通常期,住宅,夜間,通常
ORD-21704,北海道,日本郵便,181.0,3.9,雨,60.0,2.7,1.0,8113.0,99.0,2.5,0.0,通常期,住宅,午後,通常
ORD-10680,北海道,日本郵便,,1.9,雪,0.0,5.7,1.0,3681.0,101.0,3.3,1.0,通常期,会社,午後,遅延注意
ORD-05564,福岡,佐川急便,,1.2,晴れ,75.0,2.4,1.0,4830.0,108.0,0.9,0.0,繁忙期,住宅,午後,通常
ORD-14893,沖縄,ヤマト運輸,274.0,2.0,晴れ,35.0,1.9,1.0,12088.0,141.0,0.6,,通常期,住宅,午前,通常
ORD-20784,沖縄,日本郵便,557.0,8.1,雨,33.0,,3.0,,99.0,1.7,0.0,通常期,住宅,午後,遅延注意
ORD-14317,北海道,ヤマト運輸,310.0,1.1,晴れ,52.0,2.8,0.0,1428.0,90.0,2.8,0.0,通常期,住宅,午後,通常
ORD-28987,沖縄,ヤマト運輸,688.0,3.7,雨,27.0,3.5,1.0,618.0,51.0,4.0,0.0,通常期,住宅,午後,通常
ORD-26698,宮城,佐川急便,,3.7,晴れ,20.0,2.5,,7364.0,,17.2,0.0,繁忙期,会社,午前,通常
ORD-22924,沖縄,日本郵便,495.0,3.7,晴れ,0.0,1.3,1.0,5114.0,65.0,4.6,0.0,繁忙期,住宅,午後,通常
ORD-12567,北海道,ヤマト運輸,521.0,5.1,晴れ,83.0,0.8,1.0,2981.0,24.0,0.8,1.0,通常期,会社,午後,遅延注意
ORD-14618,沖縄,佐川急便,550.0,6.7,晴れ,100.0,2.1,0.0,5437.0,135.0,1.7,0.0,通常期,住宅,夜間,遅延危険
ORD-11967,広島,ヤマト運輸,408.0,1.4,晴れ,59.0,1.9,0.0,3554.0,200.0,2.5,1.0,繁忙期,住宅,午前,遅延注意
ORD-00929,宮城,日本郵便,307.0,5.7,晴れ,71.0,1.9,0.0,8228.0,108.0,0.5,0.0,通常期,住宅,午前,通常
ORD-19545,東京,佐川急便,421.0,6.2,雪,49.0,2.6,2.0,10242.0,79.0,6.9,1.0,繁忙期,住宅,夜間,遅延危険
ORD-03197,沖縄,佐川急便,358.0,3.5,晴れ,7.0,2.1,4.0,2632.0,88.0,,0.0,通常期,住宅,午後,通常
ORD-08211,広島,ヤマト運輸,240.0,2.1,晴れ,67.0,4.3,0.0,3866.0,115.0,0.2,0.0,通常期,住宅,午後,通常
ORD-23977,広島,ヤマト運輸,234.0,5.9,晴れ,63.0,1.7,0.0,3275.0,152.0,0.8,1.0,通常期,住宅,午前,通常
ORD-00654,東京,佐川急便,147.0,3.0,晴れ,9.0,4.0,0.0,6706.0,149.0,1.3,3.0,繁忙期,会社,午前,遅延注意
ORD-26429,沖縄,日本郵便,416.0,2.1,雨,9.0,2.3,,10076.0,46.0,15.9,0.0,通常期,会社,午後,通常
ORD-18953,仙台,ヤマト運輸,404.0,11.3,晴れ,30.0,9.5,2.0,5500.0,78.0,2.8,1.0,通常期,住宅,夜間,遅延注意
ORD-20528,広島,佐川急便,370.0,3.7,雨,100.0,3.0,1.0,6564.0,128.0,0.2,0.0,繁忙期,会社,午前,遅延注意
ORD-01463,愛知,ヤマト運輸,315.0,1.8,雪,49.0,4.7,0.0,5431.0,122.0,12.8,0.0,通常期,住宅,午前,通常
ORD-14460,北海道,ヤマト運輸,,6.1,晴れ,14.0,4.3,1.0,6106.0,120.0,5.6,0.0,繁忙期,会社,午後,通常
ORD-08699,北海道,日本郵便,498.0,4.8,雨,64.0,8.3,5.0,6005.0,99.0,3.4,0.0,通常期,会社,午後,遅延注意
ORD-24271,北海道,日本郵便,209.0,1.9,雨,57.0,1.7,3.0,2800.0,42.0,4.8,0.0,通常期,住宅,午前,通常
ORD-21612,仙台,ヤマト運輸,279.0,2.4,晴れ,28.0,2.8,0.0,2606.0,136.0,6.8,0.0,通常期,住宅,午後,通常
ORD-10944,沖縄,日本郵便,206.0,2.3,晴れ,39.0,4.2,0.0,3422.0,120.0,1.3,1.0,通常期,住宅,午前,遅延注意
ORD-14211,大阪,佐川急便,841.0,1.4,晴れ,24.0,1.9,1.0,4251.0,122.0,1.5,1.0,繁忙期,住宅,午後,通常
ORD-16556,宮城,佐川急便,659.0,3.1,晴れ,56.0,4.4,1.0,5078.0,165.0,4.2,0.0,通常期,住宅,夜間,通常
ORD-27701,沖縄,日本郵便,336.0,3.2,晴れ,38.0,8.9,0.0,2175.0,145.0,3.1,0.0,通常期,住宅,午後,通常
ORD-21451,広島,佐川急便,274.0,1.2,晴れ,30.0,1.3,1.0,2285.0,132.0,1.5,,通常期,住宅,午前,通常
ORD-23234,北海道,ヤマト運輸,436.0,2.6,晴れ,59.0,5.1,1.0,7347.0,139.0,20.2,2.0,通常期,会社,夜間,通常
ORD-02140,沖縄,日本郵便,555.0,2.7,雨,83.0,3.1,2.0,1702.0,108.0,2.2,1.0,通常期,住宅,午後,遅延危険
ORD-10535,東京,日本郵便,325.0,1.0,雨,80.0,1.1,2.0,1239.0,,0.0,0.0,繁忙期,住宅,午後,遅延注意
ORD-28747,東京,ヤマト運輸,158.0,1.0,雨,60.0,3.6,3.0,4833.0,59.0,2.2,0.0,繁忙期,住宅,午前,通常
ORD-12997,北海道,佐川急便,604.0,1.7,雨,51.0,1.6,1.0,4610.0,107.0,6.7,0.0,繁忙期,住宅,夜間,遅延注意
ORD-18849,名古屋,日本郵便,439.0,4.6,晴れ,28.0,2.3,0.0,4170.0,99.0,11.8,1.0,通常期,会社,午後,通常
ORD-18914,福岡,日本郵便,546.0,4.6,雨,72.0,4.3,3.0,8271.0,99.0,2.4,0.0,繁忙期,住宅,午前,遅延危険
ORD-16379,広島,ヤマト運輸,506.0,2.1,晴れ,22.0,4.3,3.0,5695.0,118.0,9.5,0.0,通常期,会社,午後,通常
ORD-15564,大阪,ヤマト運輸,301.0,4.3,雪,48.0,3.7,0.0,13137.0,174.0,6.7,0.0,通常期,住宅,午後,通常
ORD-18978,大阪,日本郵便,399.0,11.4,晴れ,80.0,2.8,1.0,2603.0,122.0,4.5,0.0,通常期,住宅,午後,通常
ORD-19321,福岡,日本郵便,69.0,1.0,雨,50.0,5.0,1.0,2207.0,128.0,0.9,0.0,通常期,住宅,午後,通常
ORD-21316,宮城,ヤマト運輸,577.0,2.5,晴れ,15.0,2.8,0.0,933.0,,9.1,1.0,通常期,会社,夜間,通常
ORD-07849,沖縄,佐川急便,357.0,16.6,晴れ,13.0,2.7,0.0,3629.0,91.0,6.3,0.0,通常期,住宅,午後,通常
ORD-10732,愛知,佐川急便,407.0,5.2,晴れ,32.0,3.4,0.0,6414.0,83.0,14.0,0.0,繁忙期,住宅,夜間,通常
ORD-28748,広島,日本郵便,47.0,2.9,晴れ,,5.7,3.0,2716.0,132.0,4.7,0.0,通常期,住宅,夜間,遅延注意
ORD-25910,大阪,ヤマト運輸,224.0,1.8,晴れ,35.0,2.6,0.0,12943.0,64.0,1.3,0.0,繁忙期,会社,午前,通常
ORD-00050,大阪,ヤマト運輸,350.0,3.5,晴れ,28.0,3.1,,7177.0,110.0,1.4,0.0,繁忙期,会社,午後,通常
ORD-21114,福岡,ヤマト運輸,572.0,,晴れ,54.0,1.9,0.0,5218.0,98.0,7.9,0.0,通常期,住宅,午後,通常
ORD-09196,大阪,ヤマト運輸,231.0,1.8,晴れ,46.0,2.8,1.0,16613.0,92.0,0.3,1.0,通常期,住宅,午前,通常
ORD-25321,名古屋,日本郵便,554.0,3.8,雨,46.0,1.2,0.0,3790.0,118.0,,1.0,通常期,会社,午後,通常
ORD-02688,北海道,佐川急便,337.0,5.4,晴れ,69.0,4.8,0.0,10521.0,96.0,2.7,0.0,通常期,住宅,午前,通常
ORD-01548,北海道,佐川急便,338.0,6.6,雨,46.0,1.2,1.0,11085.0,116.0,1.8,0.0,通常期,住宅,夜間,遅延注意
ORD-17694,福岡,日本郵便,406.0,2.3,晴れ,81.0,1.6,2.0,5552.0,101.0,3.1,1.0,繁忙期,会社,午前,遅延注意
ORD-24083,沖縄,佐川急便,519.0,2.6,晴れ,72.0,3.2,1.0,36098.0,114.0,1.4,1.0,繁忙期,住宅,夜間,遅延注意
ORD-04704,広島,佐川急便,161.0,7.0,晴れ,52.0,,0.0,3095.0,86.0,4.4,0.0,繁忙期,住宅,午後,通常
ORD-13226,福岡,佐川急便,548.0,16.8,雨,69.0,3.3,0.0,10575.0,196.0,4.0,0.0,繁忙期,会社,午後,遅延注意
ORD-19442,北海道,ヤマト運輸,414.0,2.4,雨,49.0,1.4,0.0,1104.0,87.0,14.0,0.0,通常期,住宅,午後,通常
ORD-03898,愛知,ヤマト運輸,167.0,3.2,晴れ,22.0,3.8,0.0,7601.0,140.0,2.6,0.0,通常期,住宅,午後,通常
ORD-28948,北海道,佐川急便,544.0,3.5,雪,58.0,4.9,3.0,13584.0,145.0,,1.0,通常期,会社,午後,遅延危険
ORD-00142,名古屋,ヤマト運輸,12.0,15.1,晴れ,57.0,1.6,0.0,1701.0,136.0,13.7,2.0,繁忙期,住宅,夜間,通常
ORD-12285,北海道,日本郵便,462.0,11.9,晴れ,28.0,6.1,0.0,7581.0,146.0,2.2,1.0,繁忙期,住宅,午後,遅延注意
ORD-17429,大阪,佐川急便,634.0,1.7,晴れ,50.0,,0.0,12872.0,162.0,3.4,0.0,繁忙期,住宅,午後,通常
ORD-06723,北海道,日本郵便,6.0,1.3,雨,30.0,6.8,0.0,1773.0,150.0,7.5,0.0,通常期,住宅,午後,通常
ORD-17973,北海道,日本郵便,349.0,3.6,晴れ,85.0,7.1,0.0,4487.0,91.0,9.6,0.0,通常期,住宅,午前,通常
ORD-15947,東京,ヤマト運輸,167.0,4.3,雨,92.0,2.9,1.0,2119.0,58.0,10.8,0.0,通常期,住宅,午後,通常
ORD-19769,沖縄,日本郵便,738.0,4.4,晴れ,21.0,1.8,3.0,4955.0,97.0,6.4,0.0,通常期,会社,午後,通常
ORD-23071,広島,ヤマト運輸,116.0,3.6,晴れ,36.0,1.4,0.0,2646.0,67.0,0.0,1.0,繁忙期,住宅,午後,通常
ORD-10034,沖縄,日本郵便,360.0,3.9,雨,34.0,3.5,3.0,10129.0,33.0,7.6,0.0,繁忙期,住宅,午後,遅延注意
ORD-07959,広島,ヤマト運輸,443.0,2.7,雨,41.0,6.5,0.0,7302.0,124.0,5.5,0.0,通常期,住宅,午後,通常
ORD-14513,北海道,ヤマト運輸,500.0,1.9,晴れ,18.0,4.9,0.0,3462.0,150.0,2.6,0.0,繁忙期,住宅,午前,通常
ORD-29689,大阪,ヤマト運輸,426.0,3.3,晴れ,32.0,2.8,3.0,3861.0,59.0,3.1,1.0,通常期,住宅,午後,通常
ORD-17644,仙台,ヤマト運輸,5.0,1.6,晴れ,44.0,4.6,,4177.0,104.0,2.3,0.0,通常期,住宅,午前,通常
ORD-07484,愛知,佐川急便,373.0,2.7,晴れ,35.0,5.5,0.0,5135.0,37.0,11.3,0.0,通常期,住宅,午前,通常
ORD-02250,沖縄,ヤマト運輸,386.0,7.8,雨,42.0,2.8,2.0,2983.0,112.0,0.8,0.0,通常期,住宅,午前,遅延注意
ORD-07882,大阪,ヤマト運輸,458.0,2.3,雨,91.0,2.6,1.0,5458.0,89.0,4.6,1.0,繁忙期,住宅,午後,遅延注意
ORD-25161,福岡,日本郵便,460.0,3.8,晴れ,33.0,7.1,0.0,8621.0,123.0,4.4,,通常期,住宅,夜間,通常
ORD-02269,東京,佐川急便,317.0,,晴れ,32.0,3.3,0.0,12669.0,84.0,0.1,0.0,繁忙期,住宅,午後,通常
ORD-22593,広島,佐川急便,315.0,1.1,晴れ,80.0,4.2,3.0,8056.0,87.0,1.2,0.0,通常期,住宅,午後,遅延注意
ORD-13012,東京,ヤマト運輸,31.0,4.1,雨,49.0,5.4,2.0,3672.0,111.0,0.2,0.0,通常期,会社,午前,通常
ORD-21404,大阪,佐川急便,595.0,4.8,晴れ,19.0,5.6,3.0,,107.0,9.0,0.0,繁忙期,住宅,午後,通常
ORD-00851,大阪,日本郵便,115.0,7.5,雪,20.0,,0.0,5688.0,54.0,14.8,0.0,繁忙期,住宅,午後,通常
ORD-15109,沖縄,佐川急便,357.0,4.4,晴れ,76.0,1.2,1.0,2126.0,144.0,3.6,1.0,通常期,住宅,午後,遅延注意
ORD-25718,広島,佐川急便,519.0,7.3,晴れ,0.0,1.3,1.0,3533.0,87.0,0.3,0.0,通常期,住宅,午後,通常
ORD-22779,名古屋,ヤマト運輸,193.0,8.9,雨,73.0,2.9,0.0,6118.0,48.0,4.9,0.0,繁忙期,住宅,午前,通常
ORD-14773,宮城,ヤマト運輸,405.0,3.6,晴れ,,3.3,2.0,15876.0,147.0,6.4,1.0,通常期,会社,午後,通常
ORD-27722,東京,佐川急便,171.0,4.0,雨,18.0,5.5,0.0,5343.0,81.0,2.4,0.0,通常期,住宅,夜間,通常
ORD-08607,名古屋,日本郵便,431.0,6.1,雨,71.0,3.2,0.0,3291.0,122.0,2.6,1.0,繁忙期,住宅,午後,遅延注意
ORD-10956,愛知,佐川急便,484.0,3.6,晴れ,22.0,2.7,0.0,1638.0,92.0,4.8,2.0,通常期,住宅,午後,通常
ORD-04964,沖縄,佐川急便,620.0,3.9,晴れ,64.0,1.4,2.0,4076.0,118.0,1.3,0.0,繁忙期,住宅,午前,遅延注意
ORD-04839,東京,日本郵便,278.0,,晴れ,42.0,4.2,1.0,17453.0,78.0,0.8,1.0,通常期,住宅,夜間,通常
ORD-11894,宮城,佐川急便,390.0,3.0,晴れ,67.0,4.8,3.0,9436.0,101.0,,0.0,通常期,住宅,午後,通常
ORD-06289,愛知,ヤマト運輸,216.0,2.6,雪,32.0,3.4,0.0,12228.0,121.0,8.7,3.0,通常期,住宅,午後,遅延注意
ORD-23953,広島,日本郵便,465.0,3.0,雨,59.0,3.9,1.0,12513.0,77.0,8.7,0.0,通常期,住宅,午後,通常
ORD-25681,福岡,佐川急便,505.0,10.5,晴れ,55.0,4.3,1.0,4949.0,123.0,10.0,,通常期,住宅,午後,通常
ORD-27661,広島,日本郵便,408.0,4.4,晴れ,61.0,3.8,0.0,8007.0,177.0,8.5,0.0,通常期,会社,午前,遅延注意
ORD-01532,東京,佐川急便,187.0,0.5,晴れ,9.0,2.0,0.0,1939.0,145.0,6.6,0.0,繁忙期,住宅,午後,通常
ORD-18652,東京,日本郵便,335.0,4.8,晴れ,56.0,3.7,3.0,1849.0,140.0,12.3,2.0,通常期,住宅,午後,遅延注意
ORD-28146,大阪,日本郵便,250.0,1.3,雨,47.0,2.6,1.0,5508.0,155.0,2.1,0.0,通常期,住宅,午後,通常
ORD-05389,福岡,ヤマト運輸,457.0,1.1,晴れ,30.0,0.9,0.0,1763.0,172.0,1.6,0.0,繁忙期,住宅,午後,通常
ORD-13944,広島,ヤマト運輸,589.0,1.0,晴れ,56.0,1.6,0.0,10888.0,109.0,0.6,0.0,通常期,住宅,午前,通常
ORD-26052,北海道,ヤマト運輸,398.0,5.7,晴れ,,2.6,0.0,5229.0,,14.4,0.0,通常期,住宅,午後,通常
